iter	Passed	Remaining
3230	20406	11172
3231	20412	11166
3232	20418	11159
3233	20424	11153
3234	20431	11147
3235	20437	11140
3236	20443	11134
3237	20450	11128
3238	20457	11122
3239	20464	11116
3240	20471	11110
3241	20477	11104
3242	20484	11098
3243	20490	11091
3244	20496	11085
3245	20502	11078
3246	20508	11072
3247	20514	11065
3248	20520	11059
3249	20526	11052
3250	20532	11046
3251	20538	11039
3252	20544	11033
3253	20550	11027
3254	20557	11020
3255	20563	11014
3256	20569	11007
3257	20575	11001
3258	20582	10995
3259	20588	10988
3260	20594	10982
3261	20601	10976
3262	20607	10970
3263	20613	10963
3264	20621	10958
3265	20628	10952
3266	20635	10946
3267	20641	10939
3268	20648	10933
3269	20654	10927
3270	20660	10921
3271	20667	10914
3272	20673	10908
3273	20679	10902
3274	20685	10895
3275	20691	10888
3276	20697	10882
3277	20703	10876
3278	20709	10869
3279	20715	10863
3280	20721	10856
3281	20727	10850
3282	20733	10843
3283	20739	10837
3284	20745	10830
3285	20752	10824
3286	20759	10818
3287	20767	10813
3288	20774	10807
3289	20780	10800
3290	20786	10794
3291	20793	10788
3292	20799	10781
3293	20805	10775
3294	20811	10768
3295	20818	10762
3296	20826	10757
3297	20833	10751
3298	20839	10745
3299	20845	10738
3300	20852	10732
3301	20858	10726
3302	20864	10719
3303	20872	10714
3304	20879	10708
3305	20885	10701
3306	20891	10695
3307	20897	10688
3308	20903	10682
3309	20909	10676
3310	20916	10669
3311	20925	10664
3312	20931	10658
3313	20937	10652
3314	20943	10645
3315	20949	10639
3316	20956	10632
3317	20962	10626
3318	20968	10620
3319	20975	10614
3320	20981	10607
3321	20987	10601
3322	20993	10594
3323	20999	10588
3324	21007	10582
3325	21014	10576
3326	21021	10570
3327	21027	10564
3328	21034	10558
3329	21041	10552
3330	21047	10545
3331	21053	10539
3332	21059	10533
3333	21065	10526
3334	21071	10520
3335	21077	10513
3336	21083	10507
3337	21089	10500
3338	21095	10494
3339	21101	10487
3340	21107	10481
3341	21113	10474
3342	21119	10468
3343	21125	10461
3344	21131	10455
3345	21137	10448
3346	21143	10442
3347	21149	10435
3348	21155	10429
3349	21161	10422
3350	21167	10416
3351	21174	10410
3352	21179	10403
3353	21185	10397
3354	21191	10390
3355	21197	10384
3356	21203	10377
3357	21209	10371
3358	21216	10365
3359	21222	10358
3360	21228	10352
3361	21235	10345
3362	21241	10339
3363	21247	10333
3364	21253	10326
3365	21259	10320
3366	21264	10313
3367	21270	10307
3368	21276	10300
3369	21282	10294
3370	21289	10287
3371	21294	10281
3372	21300	10274
3373	21306	10268
3374	21312	10261
3375	21318	10255
3376	21324	10248
3377	21330	10242
3378	21336	10235
3379	21342	10229
3380	21348	10222
3381	21355	10216
3382	21363	10211
3383	21370	10205
3384	21377	10199
3385	21383	10192
3386	21389	10186
3387	21398	10181
3388	21404	10175
3389	21412	10169
3390	21419	10163
3391	21426	10157
3392	21433	10151
3393	21439	10145
3394	21446	10138
3395	21453	10132
3396	21459	10126
3397	21466	10120
3398	21472	10113
3399	21478	10107
3400	21484	10101
3401	21491	10095
3402	21497	10088
3403	21503	10082
3404	21510	10075
3405	21516	10069
3406	21522	10063
3407	21528	10056
3408	21535	10050
3409	21541	10044
3410	21546	10037
3411	21552	10031
3412	21559	10024
3413	21565	10018
3414	21571	10011
3415	21577	10005
3416	21583	9998
3417	21589	9992
3418	21595	9986
3419	21601	9979
3420	21607	9973
3421	21613	9966
3422	21619	9960
3423	21625	9954
3424	21631	9947
3425	21638	9941
3426	21644	9934
3427	21650	9928
3428	21656	9921
3429	21662	9915
3430	21668	9909
3431	21674	9902
3432	21680	9896
3433	21686	9889
3434	21692	9883
3435	21698	9876
3436	21704	9870
3437	21718	9867
3438	21724	9861
3439	21730	9854
3440	21737	9848
3441	21743	9842
3442	21749	9835
3443	21755	9829
3444	21761	9822
3445	21767	9816
3446	21773	9809
3447	21779	9803
3448	21788	9798
3449	21794	9791
3450	21801	9785
3451	21808	9779
3452	21814	9773
3453	21821	9767
3454	21827	9760
3455	21834	9754
3456	21840	9748
3457	21846	9741
3458	21853	9735
3459	21859	9729
3460	21865	9723
3461	21872	9716
3462	21878	9710
3463	21884	9703
3464	21890	9697
3465	21898	9691
3466	21907	9687
3467	21916	9681
3468	21927	9677
3469	21936	9672
3470	21957	9672
3471	21964	9666
3472	21971	9660
3473	21977	9654
3474	21985	9648
3475	21992	9642
3476	21999	9636
3477	22007	9630
3478	22014	9624
3479	22021	9618
3480	22028	9612
3481	22035	9606
3482	22042	9600
3483	22050	9594
3484	22057	9588
3485	22064	9582
3486	22071	9576
3487	22079	9571
3488	22086	9565
3489	22093	9558
3490	22100	9552
3491	22106	9546
3492	22124	9545
3493	22130	9538
3494	22136	9532
3495	22144	9526
3496	22150	9520
3497	22157	9513
3498	22164	9507
3499	22170	9501
3500	22178	9496
3501	22185	9489
3502	22192	9483
3503	22199	9477
3504	22206	9471
3505	22220	9468
3506	22227	9462
3507	22233	9456
3508	22239	9449
3509	22246	9443
3510	22252	9437
3511	22258	9430
3512	22265	9424
3513	22272	9418
3514	22279	9412
3515	22285	9406
3516	22292	9400
3517	22299	9393
3518	22306	9388
3519	22313	9381
3520	22319	9375
3521	22327	9369
3522	22333	9363
3523	22341	9357
3524	22348	9351
3525	22355	9345
3526	22362	9339
3527	22368	9333
3528	22375	9326
3529	22381	9320
3530	22388	9314
3531	22394	9307
3532	22401	9301
3533	22408	9295
3534	22415	9289
3535	22423	9283
3536	22431	9278
3537	22441	9273
3538	22448	9267
3539	22456	9261
3540	22465	9256
3541	22473	9250
3542	22480	9244
3543	22488	9238
3544	22494	9232
3545	22501	9226
3546	22508	9220
3547	22514	9214
3548	22521	9207
3549	22527	9201
3550	22535	9195
3551	22541	9189
3552	22548	9183
3553	22557	9177
3554	22566	9172
3555	22573	9166
3556	22581	9160
3557	22589	9155
3558	22596	9148
3559	22603	9143
3560	22611	9137
3561	22617	9130
3562	22624	9124
3563	22630	9118
3564	22637	9112
3565	22644	9106
3566	22652	9100
3567	22658	9094
3568	22666	9088
3569	22672	9081
3570	22678	9075
3571	22685	9069
3572	22691	9062
3573	22697	9056
3574	22704	9050
3575	22711	9043
3576	22718	9038
3577	22726	9032
3578	22735	9026
3579	22742	9020
3580	22748	9014
3581	22755	9008
3582	22762	9001
3583	22768	8995
3584	22776	8989
3585	22784	8984
3586	22791	8977
3587	22798	8971
3588	22804	8965
3589	22811	8959
3590	22818	8953
3591	22827	8947
3592	22835	8942
3593	22843	8936
3594	22850	8930
3595	22858	8924
3596	22865	8918
3597	22871	8911
3598	22877	8905
3599	22885	8899
3600	22893	8894
3601	22899	8887
3602	22905	8881
3603	22911	8874
3604	22918	8868
3605	22926	8862
3606	22933	8856
3607	22943	8851
3608	22953	8846
3609	22963	8841
3610	22970	8835
3611	22979	8830
3612	22986	8824
3613	22993	8818
3614	22999	8811
3615	23008	8806
3616	23016	8800
3617	23023	8794
3618	23029	8788
3619	23036	8781
3620	23043	8775
3621	23050	8769
3622	23057	8763
3623	23066	8758
3624	23075	8752
3625	23083	8746
3626	23091	8741
3627	23098	8735
3628	23106	8729
3629	23113	8723
3630	23119	8716
3631	23127	8710
3632	23134	8704
3633	23141	8698
3634	23148	8692
3635	23156	8686
3636	23163	8680
3637	23170	8674
3638	23183	8670
3639	23189	8664
3640	23195	8657
3641	23202	8651
3642	23208	8645
3643	23215	8638
3644	23222	8632
3645	23229	8626
3646	23235	8620
3647	23242	8613
3648	23249	8607
3649	23256	8601
3650	23262	8595
3651	23269	8589
3652	23276	8583
3653	23282	8576
3654	23289	8570
3655	23296	8564
3656	23303	8558
3657	23310	8551
3658	23317	8545
3659	23323	8539
3660	23330	8532
3661	23337	8527
3662	23344	8520
3663	23351	8514
3664	23359	8508
3665	23367	8502
3666	23375	8497
3667	23383	8491
3668	23390	8485
3669	23397	8479
3670	23403	8472
3671	23412	8467
3672	23418	8460
3673	23425	8454
3674	23433	8448
3675	23440	8442
3676	23448	8436
3677	23454	8430
3678	23462	8424
3679	23470	8418
3680	23479	8413
3681	23486	8407
3682	23494	8401
3683	23502	8395
3684	23509	8389
3685	23518	8383
3686	23525	8377
3687	23532	8371
3688	23540	8365
3689	23548	8359
3690	23556	8354
3691	23563	8348
3692	23570	8341
3693	23577	8335
3694	23584	8329
3695	23591	8323
3696	23599	8317
3697	23606	8311
3698	23613	8305
3699	23619	8298
3700	23627	8293
3701	23635	8286
3702	23642	8280
3703	23650	8275
3704	23657	8269
3705	23665	8263
3706	23673	8257
3707	23681	8251
3708	23688	8245
3709	23696	8239
3710	23704	8233
3711	23711	8227
3712	23717	8221
3713	23724	8214
3714	23732	8208
3715	23741	8203
3716	23750	8197
3717	23760	8192
3718	23784	8192
3719	23792	8186
3720	23801	8181
3721	23810	8175
3722	23819	8170
3723	23829	8164
3724	23838	8159
3725	23847	8154
3726	23856	8148
3727	23864	8142
3728	23872	8136
3729	23881	8131
3730	23890	8125
3731	23900	8120
3732	23910	8115
3733	23919	8109
3734	23928	8104
3735	23937	8098
3736	23945	8092
3737	23954	8087
3738	23962	8081
3739	23970	8075
3740	23978	8069
3741	23988	8064
3742	23998	8059
3743	24006	8053
3744	24013	8047
3745	24023	8041
3746	24030	8035
3747	24052	8034
3748	24059	8028
3749	24065	8021
3750	24073	8015
3751	24079	8009
3752	24087	8003
3753	24093	7996
3754	24100	7990
3755	24106	7984
3756	24113	7977
3757	24121	7971
3758	24127	7965
3759	24137	7960
3760	24143	7953
3761	24150	7947
3762	24157	7941
3763	24165	7935
3764	24171	7928
3765	24178	7922
3766	24185	7916
3767	24192	7909
3768	24199	7903
3769	24205	7897
3770	24212	7891
3771	24221	7885
3772	24230	7879
3773	24239	7874
3774	24249	7868
3775	24257	7863
3776	24266	7857
3777	24274	7851
3778	24282	7845
3779	24289	7839
3780	24297	7833
3781	24304	7827
3782	24313	7821
3783	24320	7815
3784	24329	7809
3785	24338	7804
3786	24347	7798
3787	24355	7792
3788	24362	7786
3789	24371	7781
3790	24381	7775
3791	24389	7769
3792	24397	7763
3793	24405	7757
3794	24412	7751
3795	24419	7745
3796	24427	7739
3797	24436	7733
3798	24444	7727
3799	24451	7721
3800	24459	7715
3801	24466	7709
3802	24474	7703
3803	24483	7697
3804	24490	7691
3805	24498	7685
3806	24506	7679
3807	24515	7673
3808	24523	7668
3809	24534	7663
3810	24542	7657
3811	24551	7651
3812	24562	7646
3813	24571	7640
3814	24583	7635
3815	24592	7630
3816	24600	7624
3817	24608	7618
3818	24615	7612
3819	24622	7606
3820	24630	7600
3821	24638	7593
3822	24645	7587
3823	24652	7581
3824	24660	7575
3825	24667	7569
3826	24676	7563
3827	24683	7557
3828	24690	7551
3829	24697	7544
3830	24706	7538
3831	24715	7533
3832	24724	7527
3833	24734	7522
3834	24742	7516
3835	24751	7510
3836	24759	7504
3837	24769	7499
3838	24779	7493
3839	24789	7488
3840	24799	7483
3841	24811	7478
3842	24823	7473
3843	24832	7467
3844	24841	7462
3845	24849	7456
3846	24856	7449
3847	24863	7443
3848	24872	7437
3849	24880	7431
3850	24890	7426
3851	24900	7421
3852	24910	7415
3853	24919	7410
3854	24929	7404
3855	24939	7398
3856	24947	7392
3857	24956	7387
3858	24968	7382
3859	24978	7376
3860	24988	7371
3861	24998	7366
3862	25009	7361
3863	25021	7356
3864	25032	7351
3865	25043	7345
3866	25053	7340
3867	25061	7334
3868	25071	7328
3869	25081	7323
3870	25094	7319
3871	25102	7312
3872	25111	7307
3873	25121	7301
3874	25133	7296
3875	25144	7291
3876	25155	7286
3877	25165	7280
3878	25174	7275
3879	25183	7269
3880	25190	7263
3881	25198	7257
3882	25206	7250
3883	25214	7244
3884	25222	7238
3885	25231	7233
3886	25239	7226
3887	25248	7221
3888	25257	7215
3889	25266	7209
3890	25276	7204
3891	25284	7198
3892	25292	7192
3893	25300	7185
3894	25308	7180
3895	25317	7174
3896	25326	7168
3897	25334	7162
3898	25343	7156
3899	25352	7150
3900	25360	7144
3901	25368	7138
3902	25376	7132
3903	25384	7126
3904	25393	7120
3905	25402	7114
3906	25411	7108
3907	25424	7104
3908	25437	7099
3909	25453	7095
3910	25464	7090
3911	25474	7085
3912	25484	7079
3913	25493	7073
3914	25503	7067
3915	25513	7062
3916	25523	7057
3917	25532	7051
3918	25544	7045
3919	25551	7039
3920	25560	7033
3921	25569	7028
3922	25578	7022
3923	25587	7016
3924	25594	7009
3925	25600	7003
3926	25608	6997
3927	25615	6990
3928	25622	6984
3929	25630	6978
3930	25638	6972
3931	25646	6966
3932	25656	6960
3933	25666	6954
3934	25676	6949
3935	25687	6943
3936	25708	6941
3937	25716	6935
3938	25725	6929
3939	25737	6924
3940	25746	6918
3941	25755	6912
3942	25766	6907
3943	25777	6901
3944	25787	6896
3945	25795	6890
3946	25803	6884
3947	25812	6878
3948	25821	6872
3949	25828	6865
3950	25835	6859
3951	25842	6852
3952	25849	6846
3953	25857	6840
3954	25864	6834
3955	25872	6827
3956	25880	6821
3957	25887	6815
3958	25895	6809
3959	25903	6802
3960	25910	6796
3961	25918	6790
3962	25926	6784
3963	25934	6778
3964	25941	6771
3965	25950	6765
3966	25958	6759
3967	25965	6753
3968	25972	6746
3969	25980	6740
3970	25987	6734
3971	25994	6727
3972	26002	6721
3973	26010	6715
3974	26018	6709
3975	26025	6702
3976	26033	6696
3977	26041	6690
3978	26049	6684
3979	26056	6677
3980	26063	6671
3981	26071	6665
3982	26078	6658
3983	26085	6652
3984	26093	6646
3985	26105	6641
3986	26115	6635
3987	26124	6629
3988	26132	6623
3989	26139	6616
3990	26145	6610
3991	26152	6603
3992	26158	6596
3993	26164	6590
3994	26171	6583
3995	26177	6577
3996	26183	6570
3997	26189	6563
3998	26196	6557
3999	26202	6550
4000	26209	6544
4001	26215	6537
4002	26222	6530
4003	26228	6524
4004	26234	6517
4005	26242	6511
4006	26250	6505
4007	26258	6499
4008	26265	6492
4009	26272	6486
4010	26279	6479
4011	26287	6473
4012	26294	6467
4013	26301	6460
4014	26308	6454
4015	26314	6447
4016	26321	6441
4017	26327	6434
4018	26333	6427
4019	26342	6421
4020	26350	6415
4021	26361	6410
4022	26372	6404
4023	26379	6398
4024	26387	6392
4025	26396	6386
4026	26404	6379
4027	26412	6373
4028	26419	6367
4029	26427	6361
4030	26435	6354
4031	26443	6348
4032	26452	6342
4033	26460	6336
4034	26469	6330
4035	26477	6324
4036	26485	6317
4037	26495	6312
4038	26504	6306
4039	26511	6299
4040	26526	6295
4041	26534	6288
4042	26541	6282
4043	26550	6276
4044	26559	6270
4045	26567	6264
4046	26574	6257
4047	26580	6251
4048	26588	6244
4049	26595	6238
4050	26601	6231
4051	26607	6225
4052	26614	6218
4053	26621	6212
4054	26628	6205
4055	26637	6199
4056	26646	6193
4057	26656	6187
4058	26683	6186
4059	26691	6179
4060	26700	6173
4061	26708	6167
4062	26715	6161
4063	26723	6154
4064	26731	6148
4065	26741	6142
4066	26748	6136
4067	26757	6130
4068	26765	6123
4069	26785	6120
4070	26791	6113
4071	26797	6106
4072	26803	6100
4073	26810	6093
4074	26816	6087
4075	26823	6080
4076	26829	6074
4077	26835	6067
4078	26843	6060
4079	26849	6054
4080	26856	6047
4081	26864	6041
4082	26871	6034
4083	26878	6028
4084	26887	6022
4085	26894	6016
4086	26902	6009
4087	26911	6003
4088	26918	5997
4089	26926	5990
4090	26933	5984
4091	26940	5977
4092	26946	5971
4093	26953	5964
4094	26960	5958
4095	26966	5951
4096	26972	5944
4097	26979	5938
4098	26986	5931
4099	26993	5925
4100	26999	5918
4101	27005	5911
4102	27011	5905
4103	27018	5898
4104	27024	5892
4105	27030	5885
4106	27037	5878
4107	27052	5874
4108	27060	5867
4109	27068	5861
4110	27076	5855
4111	27083	5848
4112	27090	5842
4113	27097	5835
4114	27106	5829
4115	27113	5823
4116	27120	5816
4117	27129	5810
4118	27137	5804
4119	27145	5798
4120	27152	5791
4121	27159	5785
4122	27166	5778
4123	27175	5772
4124	27181	5765
4125	27189	5759
4126	27196	5752
4127	27203	5746
4128	27211	5740
4129	27218	5733
4130	27226	5727
4131	27234	5721
4132	27244	5715
4133	27253	5709
4134	27261	5702
4135	27269	5696
4136	27277	5690
4137	27284	5683
4138	27292	5677
4139	27299	5670
4140	27306	5664
4141	27313	5657
4142	27320	5651
4143	27327	5644
4144	27334	5638
4145	27341	5631
4146	27348	5625
4147	27354	5618
4148	27361	5612
4149	27369	5605
4150	27375	5599
4151	27382	5592
4152	27390	5586
4153	27397	5579
4154	27404	5573
4155	27411	5566
4156	27418	5560
4157	27425	5553
4158	27431	5547
4159	27438	5540
4160	27445	5533
4161	27451	5527
4162	27458	5520
4163	27464	5514
4164	27471	5507
4165	27477	5500
4166	27485	5494
4167	27493	5488
4168	27501	5481
4169	27508	5475
4170	27514	5468
4171	27521	5462
4172	27528	5455
4173	27535	5449
4174	27542	5442
4175	27548	5435
4176	27556	5429
4177	27563	5423
4178	27571	5416
4179	27591	5412
4180	27597	5405
4181	27603	5399
4182	27611	5392
4183	27619	5386
4184	27626	5380
4185	27633	5373
4186	27640	5366
4187	27646	5360
4188	27653	5353
4189	27662	5347
4190	27669	5341
4191	27677	5334
4192	27685	5328
4193	27694	5322
4194	27702	5315
4195	27710	5309
4196	27716	5302
4197	27723	5296
4198	27729	5289
4199	27735	5283
4200	27742	5276
4201	27748	5269
4202	27754	5262
4203	27760	5256
4204	27767	5249
4205	27773	5242
4206	27779	5236
4207	27785	5229
4208	27791	5222
4209	27798	5216
4210	27805	5209
4211	27811	5203
4212	27818	5196
4213	27825	5189
4214	27831	5183
4215	27837	5176
4216	27844	5170
4217	27850	5163
4218	27856	5156
4219	27864	5150
4220	27871	5143
4221	27877	5137
4222	27883	5130
4223	27890	5123
4224	27896	5117
4225	27903	5110
4226	27911	5104
4227	27918	5097
4228	27925	5091
4229	27935	5085
4230	27945	5079
4231	27954	5073
4232	27962	5066
4233	27968	5060
4234	27975	5053
4235	27983	5047
4236	27991	5040
4237	27998	5034
4238	28007	5027
4239	28014	5021
4240	28021	5014
4241	28028	5008
4242	28034	5001
4243	28040	4995
4244	28049	4988
4245	28056	4982
4246	28062	4975
4247	28069	4968
4248	28076	4962
4249	28083	4955
4250	28089	4949
4251	28096	4942
4252	28102	4936
4253	28110	4929
4254	28116	4922
4255	28123	4916
4256	28129	4909
4257	28138	4903
4258	28146	4897
4259	28154	4890
4260	28161	4884
4261	28168	4877
4262	28174	4870
4263	28181	4864
4264	28187	4857
4265	28193	4850
4266	28200	4844
4267	28206	4837
4268	28215	4831
4269	28222	4824
4270	28229	4818
4271	28246	4813
4272	28252	4806
4273	28258	4800
4274	28264	4793
4275	28271	4786
4276	28278	4780
4277	28285	4773
4278	28292	4767
4279	28299	4760
4280	28307	4754
4281	28316	4748
4282	28324	4741
4283	28331	4735
4284	28337	4728
4285	28343	4721
4286	28349	4714
4287	28356	4708
4288	28362	4701
4289	28368	4695
4290	28376	4688
4291	28384	4682
4292	28391	4675
4293	28400	4669
4294	28407	4662
4295	28413	4656
4296	28421	4649
4297	28430	4643
4298	28438	4637
4299	28445	4630
4300	28454	4624
4301	28462	4618
4302	28469	4611
4303	28477	4605
4304	28485	4598
4305	28492	4592
4306	28500	4585
4307	28507	4579
4308	28514	4572
4309	28520	4565
4310	28526	4559
4311	28532	4552
4312	28539	4545
4313	28546	4539
4314	28552	4532
4315	28559	4526
4316	28567	4519
4317	28574	4513
4318	28580	4506
4319	28590	4500
4320	28597	4493
4321	28605	4487
4322	28612	4480
4323	28619	4474
4324	28626	4467
4325	28634	4461
4326	28642	4454
4327	28650	4448
4328	28658	4442
4329	28665	4435
4330	28672	4428
4331	28680	4422
4332	28687	4416
4333	28694	4409
4334	28702	4402
4335	28709	4396
4336	28717	4389
4337	28724	4383
4338	28730	4376
4339	28754	4372
4340	28760	4366
4341	28767	4359
4342	28774	4352
4343	28780	4346
4344	28787	4339
4345	28794	4333
4346	28800	4326
4347	28807	4319
4348	28814	4313
4349	28821	4306
4350	28829	4300
4351	28839	4294
4352	28847	4287
4353	28854	4281
4354	28861	4274
4355	28869	4268
4356	28875	4261
4357	28882	4254
4358	28889	4248
4359	28896	4241
4360	28903	4235
4361	28910	4228
4362	28919	4222
4363	28926	4215
4364	28933	4209
4365	28940	4202
4366	28946	4195
4367	28953	4189
4368	28961	4182
4369	28968	4176
4370	28976	4169
4371	28984	4163
4372	28991	4156
4373	28998	4150
4374	29006	4143
4375	29014	4137
4376	29021	4130
4377	29028	4124
4378	29035	4117
4379	29042	4111
4380	29048	4104
4381	29055	4097
4382	29062	4091
4383	29069	4084
4384	29075	4077
4385	29081	4071
4386	29088	4064
4387	29095	4057
4388	29102	4051
4389	29108	4044
4390	29115	4038
4391	29121	4031
4392	29127	4024
4393	29133	4018
4394	29140	4011
4395	29147	4004
4396	29153	3998
4397	29159	3991
4398	29166	3984
4399	29172	3978
4400	29178	3971
4401	29184	3964
4402	29191	3958
4403	29197	3951
4404	29204	3944
4405	29210	3938
4406	29217	3931
4407	29225	3925
4408	29232	3918
4409	29238	3911
4410	29244	3905
4411	29251	3898
4412	29257	3891
4413	29263	3885
4414	29270	3878
4415	29276	3871
4416	29283	3865
4417	29290	3858
4418	29296	3851
4419	29302	3845
4420	29308	3838
4421	29314	3831
4422	29321	3825
4423	29327	3818
4424	29333	3811
4425	29339	3805
4426	29345	3798
4427	29351	3791
4428	29357	3784
4429	29364	3778
4430	29369	3771
4431	29375	3764
4432	29381	3758
4433	29387	3751
4434	29394	3744
4435	29400	3738
4436	29406	3731
4437	29412	3724
4438	29418	3717
4439	29424	3711
4440	29430	3704
4441	29436	3697
4442	29442	3691
4443	29448	3684
4444	29454	3677
4445	29461	3671
4446	29467	3664
4447	29474	3657
4448	29480	3651
4449	29487	3644
4450	29493	3637
4451	29499	3631
4452	29505	3624
4453	29511	3617
4454	29517	3611
4455	29524	3604
4456	29530	3597
4457	29536	3590
4458	29542	3584
4459	29548	3577
4460	29554	3570
4461	29561	3564
4462	29569	3557
4463	29578	3551
4464	29586	3545
4465	29594	3538
4466	29600	3531
4467	29607	3525
4468	29615	3518
4469	29635	3513
4470	29642	3507
4471	29652	3500
4472	29659	3494
4473	29666	3487
4474	29673	3481
4475	29680	3474
4476	29686	3467
4477	29692	3461
4478	29698	3454
4479	29705	3447
4480	29711	3441
4481	29717	3434
4482	29723	3427
4483	29729	3421
4484	29735	3414
4485	29741	3407
4486	29747	3401
4487	29753	3394
4488	29759	3387
4489	29766	3381
4490	29772	3374
4491	29778	3367
4492	29784	3360
4493	29790	3354
4494	29796	3347
4495	29802	3340
4496	29809	3334
4497	29815	3327
4498	29821	3320
4499	29827	3314
4500	29833	3307
4501	29839	3300
4502	29845	3294
4503	29851	3287
4504	29857	3280
4505	29863	3274
4506	29870	3267
4507	29876	3260
4508	29882	3253
4509	29888	3247
4510	29894	3240
4511	29900	3233
4512	29906	3227
4513	29912	3220
4514	29918	3213
4515	29924	3207
4516	29931	3200
4517	29937	3193
4518	29943	3187
4519	29950	3180
4520	29957	3173
4521	29963	3167
4522	29969	3160
4523	29976	3153
4524	29982	3147
4525	29988	3140
4526	29994	3133
4527	30001	3127
4528	30007	3120
4529	30015	3114
4530	30022	3107
4531	30027	3100
4532	30033	3094
4533	30040	3087
4534	30046	3080
4535	30053	3074
4536	30059	3067
4537	30066	3060
4538	30073	3054
4539	30079	3047
4540	30085	3040
4541	30091	3034
4542	30097	3027
4543	30103	3020
4544	30109	3014
4545	30115	3007
4546	30121	3000
4547	30127	2994
4548	30134	2987
4549	30140	2980
4550	30146	2974
4551	30153	2967
4552	30159	2960
4553	30165	2954
4554	30171	2947
4555	30178	2940
4556	30184	2934
4557	30190	2927
4558	30197	2921
4559	30203	2914
4560	30209	2907
4561	30216	2901
4562	30222	2894
4563	30228	2887
4564	30235	2881
4565	30241	2874
4566	30247	2867
4567	30254	2861
4568	30261	2854
4569	30268	2847
4570	30275	2841
4571	30282	2834
4572	30289	2828
4573	30296	2821
4574	30303	2815
4575	30310	2808
4576	30317	2801
4577	30324	2795
4578	30331	2788
4579	30339	2782
4580	30346	2775
4581	30352	2768
4582	30358	2762
4583	30365	2755
4584	30371	2748
4585	30377	2742
4586	30382	2735
4587	30389	2728
4588	30395	2722
4589	30403	2715
4590	30409	2709
4591	30415	2702
4592	30421	2695
4593	30427	2689
4594	30434	2682
4595	30440	2675
4596	30446	2669
4597	30453	2662
4598	30459	2655
4599	30465	2649
4600	30471	2642
4601	30477	2635
4602	30484	2629
4603	30490	2622
4604	30496	2615
4605	30502	2609
4606	30509	2602
4607	30515	2595
4608	30521	2589
4609	30527	2582
4610	30533	2575
4611	30541	2569
4612	30550	2563
4613	30560	2556
4614	30569	2550
4615	30576	2543
4616	30583	2537
4617	30591	2530
4618	30599	2523
4619	30606	2517
4620	30613	2510
4621	30619	2504
4622	30626	2497
4623	30632	2490
4624	30638	2484
4625	30644	2477
4626	30651	2470
4627	30657	2464
4628	30663	2457
4629	30670	2450
4630	30676	2444
4631	30682	2437
4632	30689	2431
4633	30695	2424
4634	30701	2417
4635	30707	2411
4636	30713	2404
4637	30719	2397
4638	30725	2391
4639	30732	2384
4640	30738	2377
4641	30744	2371
4642	30750	2364
4643	30756	2357
4644	30762	2351
4645	30769	2344
4646	30775	2337
4647	30781	2331
4648	30802	2325
4649	30808	2318
4650	30813	2312
4651	30819	2305
4652	30825	2298
4653	30829	2291
4654	30835	2285
4655	30841	2278
4656	30847	2272
4657	30853	2265
4658	30859	2258
4659	30866	2252
4660	30872	2245
4661	30878	2238
4662	30884	2232
4663	30890	2225
4664	30896	2218
4665	30902	2212
4666	30909	2205
4667	30916	2198
4668	30922	2192
4669	30929	2185
4670	30936	2179
4671	30943	2172
4672	30949	2165
4673	30956	2159
4674	30963	2152
4675	30970	2145
4676	30976	2139
4677	30983	2132
4678	30991	2126
4679	30997	2119
4680	31004	2112
4681	31011	2106
4682	31018	2099
4683	31025	2093
4684	31032	2086
4685	31039	2079
4686	31045	2073
4687	31051	2066
4688	31058	2059
4689	31065	2053
4690	31072	2046
4691	31078	2040
4692	31085	2033
4693	31092	2026
4694	31099	2020
4695	31105	2013
4696	31112	2007
4697	31118	2000
4698	31124	1993
4699	31131	1987
4700	31137	1980
4701	31143	1973
4702	31149	1967
4703	31155	1960
4704	31161	1953
4705	31168	1947
4706	31175	1940
4707	31182	1934
4708	31189	1927
4709	31195	1920
4710	31202	1914
4711	31208	1907
4712	31215	1900
4713	31222	1894
4714	31228	1887
4715	31234	1880
4716	31240	1874
4717	31247	1867
4718	31253	1861
4719	31260	1854
4720	31266	1847
4721	31272	1841
4722	31279	1834
4723	31286	1827
4724	31293	1821
4725	31300	1814
4726	31306	1808
4727	31314	1801
4728	31320	1794
4729	31327	1788
4730	31334	1781
4731	31341	1775
4732	31347	1768
4733	31354	1761
4734	31360	1755
4735	31367	1748
4736	31374	1741
4737	31380	1735
4738	31387	1728
4739	31394	1722
4740	31400	1715
4741	31406	1708
4742	31412	1702
4743	31419	1695
4744	31426	1688
4745	31432	1682
4746	31438	1675
4747	31445	1668
4748	31451	1662
4749	31457	1655
4750	31463	1649
4751	31469	1642
4752	31475	1635
4753	31482	1629
4754	31488	1622
4755	31494	1615
4756	31501	1609
4757	31507	1602
4758	31513	1595
4759	31520	1589
4760	31526	1582
4761	31533	1576
4762	31539	1569
4763	31546	1562
4764	31552	1556
4765	31558	1549
4766	31567	1542
4767	31574	1536
4768	31580	1529
4769	31586	1523
4770	31594	1516
4771	31600	1509
4772	31607	1503
4773	31614	1496
4774	31620	1489
4775	31626	1483
4776	31632	1476
4777	31638	1470
4778	31645	1463
4779	31651	1456
4780	31658	1450
4781	31664	1443
4782	31670	1436
4783	31677	1430
